sample_id,sample_type,ufn,sample_comments,analyzing_lab
S16583XM1,extra_muscle,U16583,NA,NA
S16582XM1,extra_muscle,U16582,NA,NA
S16901XM1,extra_muscle,U16901,NA,NA
S17871XM1,extra_muscle,U17871,NA,NA
S17661XM1,extra_muscle,U17661,NA,NA
S17125XM1,extra_muscle,U17125,NA,NA
S17123XM1,extra_muscle,U17123,NA,NA
S17122XM1,extra_muscle,U17122,NA,NA
S17124XM1,extra_muscle,U17124,NA,NA
S16544XM1,extra_muscle,U16544,NA,NA
S16545XM1,extra_muscle,U16545,NA,NA
S16546XM1,extra_muscle,U16546,NA,NA
S16547XM1,extra_muscle,U16547,NA,NA
S16548XM1,extra_muscle,U16548,NA,NA
S16549XM1,extra_muscle,U16549,NA,NA
S16550XM1,extra_muscle,U16550,NA,NA
S16621XM1,extra_muscle,U16621,NA,NA
S16622XM1,extra_muscle,U16622,NA,NA
S16623XM1,extra_muscle,U16623,NA,NA
S16624XM1,extra_muscle,U16624,NA,NA
S16625XM1,extra_muscle,U16625,NA,NA
S16626XM1,extra_muscle,U16626,NA,NA
S16911XM1,extra_muscle,U16911,NA,NA
S16912XM1,extra_muscle,U16912,NA,NA
S16913XM1,extra_muscle,U16913,NA,NA
S16914XM1,extra_muscle,U16914,NA,NA
S16915XM1,extra_muscle,U16915,NA,NA
S16916XM1,extra_muscle,U16916,NA,NA
S16917XM1,extra_muscle,U16917,fell on chair,NA
S16918XM1,extra_muscle,U16918,NA,NA
S16919XM1,extra_muscle,U16919,NA,NA
S16920XM1,extra_muscle,U16920,NA,NA
S17441XM1,extra_muscle,U17441,NA,NA
S17442XM1,extra_muscle,U17442,NA,NA
S17443XM1,extra_muscle,U17443,NA,NA
S17444XM1,extra_muscle,U17444,NA,NA
S17445XM1,extra_muscle,U17445,NA,NA
S17446XM1,extra_muscle,U17446,NA,NA
S17447XM1,extra_muscle,U17447,NA,NA
S17121XM1,extra_muscle,U17121,NA,NA
S17126XM1,extra_muscle,U17126,NA,NA
S16832XM1,extra_muscle,U16832,NA,NA
S16835XM1,extra_muscle,U16835,NA,NA
S16837XM1,extra_muscle,U16837,NA,NA
S16838XM1,extra_muscle,U16838,NA,NA
S16836XM1,extra_muscle,U16836,NA,NA
S16839XM1,extra_muscle,U16839,NA,NA
S16840XM1,extra_muscle,U16840,NA,NA
S16833XM1,extra_muscle,U16833,NA,NA
S16834XM1,extra_muscle,U16834,NA,NA
S16831XM1,extra_muscle,U16831,NA,NA
S16948XM1,extra_muscle,U16948,NA,NA
S16942XM1,extra_muscle,U16942,NA,NA
S16950XM1,extra_muscle,U16950,NA,NA
S16944XM1,extra_muscle,U16944,NA,NA
S16945XM1,extra_muscle,U16945,NA,NA
S16947XM1,extra_muscle,U16947,NA,NA
S16946XM1,extra_muscle,U16946,NA,NA
S16949XM1,extra_muscle,U16949,NA,NA
S16943XM1,extra_muscle,U16943,NA,NA
S16941XM1,extra_muscle,U16941,NA,NA
S17448XM1,extra_muscle,U17448,NA,NA
S17449XM1,extra_muscle,U17449,NA,NA
S17450XM1,extra_muscle,U17450,NA,NA
S16821XM1,extra_muscle,U16821,NA,NA
S16822XM1,extra_muscle,U16822,NA,NA
S16823XM1,extra_muscle,U16823,NA,NA
S16824XM1,extra_muscle,U16824,NA,NA
S16825XM1,extra_muscle,U16825,fell on bench,NA
S16826XM1,extra_muscle,U16826,NA,NA
S16827XM1,extra_muscle,U16827,NA,NA
S16828XM1,extra_muscle,U16828,NA,NA
S16829XM1,extra_muscle,U16829,NA,NA
S16830XM1,extra_muscle,U16830,NA,NA
S17051XM1,extra_muscle,U17051,NA,NA
S17052XM1,extra_muscle,U17052,NA,NA
S17053XM1,extra_muscle,U17053,NA,NA
S17054XM1,extra_muscle,U17054,NA,NA
S17055XM1,extra_muscle,U17055,NA,NA
S17056XM1,extra_muscle,U17056,NA,NA
S17057XM1,extra_muscle,U17057,NA,NA
S17736XM1,extra_muscle,U17736,NA,NA
S17740XM1,extra_muscle,U17740,NA,NA
S17734XM1,extra_muscle,U17734,NA,NA
S17735XM1,extra_muscle,U17735,NA,NA
S17737XM1,extra_muscle,U17737,NA,NA
S17733XM1,extra_muscle,U17733,NA,NA
S17731XM1,extra_muscle,U17731,NA,NA
S17739XM1,extra_muscle,U17739,NA,NA
S17732XM1,extra_muscle,U17732,NA,NA
S17738XM1,extra_muscle,U17738,NA,NA
S16647XM1,extra_muscle,U16647,NA,NA
S16646XM1,extra_muscle,U16646,NA,NA
S16642XM1,extra_muscle,U16642,NA,NA
S16643XM1,extra_muscle,U16643,NA,NA
S16641XM1,extra_muscle,U16641,NA,NA
S16648XM1,extra_muscle,U16648,NA,NA
S16645XM1,extra_muscle,U16645,NA,NA
S16644XM1,extra_muscle,U16644,NA,NA
S16649XM1,extra_muscle,U16649,NA,NA
S16650XM1,extra_muscle,U16650,NA,NA
S17089XM1,extra_muscle,U17089,NA,NA
S17090XM1,extra_muscle,U17090,NA,NA
S17088XM1,extra_muscle,U17088,NA,NA
S17087XM1,extra_muscle,U17087,NA,NA
S17086XM1,extra_muscle,U17086,NA,NA
S17085XM1,extra_muscle,U17085,NA,NA
S17084XM1,extra_muscle,U17084,NA,NA
S17081XM1,extra_muscle,U17081,NA,NA
S17082XM1,extra_muscle,U17082,NA,NA
S17083XM1,extra_muscle,U17083,NA,NA
S17341XM1,extra_muscle,U17341,NA,NA
S17350XM1,extra_muscle,U17350,NA,NA
S17348XM1,extra_muscle,U17348,NA,NA
S17347XM1,extra_muscle,U17347,NA,NA
S17349XM1,extra_muscle,U17349,NA,NA
S17343XM1,extra_muscle,U17343,NA,NA
S17342XM1,extra_muscle,U17342,NA,NA
S17345XM1,extra_muscle,U17345,NA,NA
S17058XM1,extra_muscle,U17058,NA,NA
S17059XM1,extra_muscle,U17059,NA,NA
S17060XM1,extra_muscle,U17060,NA,NA
S16081XM1,extra_muscle,U16081,NA,NA
S16082XM1,extra_muscle,U16082,NA,NA
S16083XM1,extra_muscle,U16083,NA,NA
S16084XM1,extra_muscle,U16084,NA,NA
S16085XM1,extra_muscle,U16085,NA,NA
S16086XM1,extra_muscle,U16086,NA,NA
S16087XM1,extra_muscle,U16087,NA,NA
S16088XM1,extra_muscle,U16088,NA,NA
S16089XM1,extra_muscle,U16089,NA,NA
S16090XM1,extra_muscle,U16090,NA,NA
S17141XM1,extra_muscle,U17141,NA,NA
S17142XM1,extra_muscle,U17142,NA,NA
S17143XM1,extra_muscle,U17143,NA,NA
S17144XM1,extra_muscle,U17144,NA,NA
S17145XM1,extra_muscle,U17145,NA,NA
S17146XM1,extra_muscle,U17146,NA,NA
S17147XM1,extra_muscle,U17147,NA,NA
S17148XM1,extra_muscle,U17148,NA,NA
S17149XM1,extra_muscle,U17149,NA,NA
S17150XM1,extra_muscle,U17150,NA,NA
S17321XM1,extra_muscle,U17321,NA,NA
S17322XM1,extra_muscle,U17322,NA,NA
S17323XM1,extra_muscle,U17323,NA,NA
S17324XM1,extra_muscle,U17324,NA,NA
S17325XM1,extra_muscle,U17325,NA,NA
S17346XM1,extra_muscle,U17346,NA,NA
S17344XM1,extra_muscle,U17344,NA,NA
S17218XM1,extra_muscle,U17218,NA,NA
S17215XM1,extra_muscle,U17215,NA,NA
S17219XM1,extra_muscle,U17219,NA,NA
S17220XM1,extra_muscle,U17220,NA,NA
S17211XM1,extra_muscle,U17211,NA,NA
S17217XM1,extra_muscle,U17217,NA,NA
S17213XM1,extra_muscle,U17213,NA,NA
S17212XM1,extra_muscle,U17212,NA,NA
S17216XM1,extra_muscle,U17216,NA,NA
S17214XM1,extra_muscle,U17214,NA,NA
S17170XM1,extra_muscle,U17170,NA,NA
S17161XM1,extra_muscle,U17161,NA,NA
S17165XM1,extra_muscle,U17165,NA,NA
S17166XM1,extra_muscle,U17166,NA,NA
S17167XM1,extra_muscle,U17167,NA,NA
S17169XM1,extra_muscle,U17169,NA,NA
S17168XM1,extra_muscle,U17168,NA,NA
S17164XM1,extra_muscle,U17164,NA,NA
S17326XM1,extra_muscle,U17326,NA,NA
S17327XM1,extra_muscle,U17327,NA,NA
S17328XM1,extra_muscle,U17328,NA,NA
S17329XM1,extra_muscle,U17329,NA,NA
S17330XM1,extra_muscle,U17330,NA,NA
S17021XM1,extra_muscle,U17021,NA,NA
S17022XM1,extra_muscle,U17022,NA,NA
S17023XM1,extra_muscle,U17023,NA,NA
S17024XM1,extra_muscle,U17024,NA,NA
S17026XM1,extra_muscle,U17026,NA,NA
S17025XM1,extra_muscle,U17025,NA,NA
S17027XM1,extra_muscle,U17027,NA,NA
S17028XM1,extra_muscle,U17028,NA,NA
S17029XM1,extra_muscle,U17029,NA,NA
S17030XM1,extra_muscle,U17030,NA,NA
S16461XM1,extra_muscle,U16461,NA,NA
S16462XM1,extra_muscle,U16462,NA,NA
S16463XM1,extra_muscle,U16463,NA,NA
S16464XM1,extra_muscle,U16464,NA,NA
S16465XM1,extra_muscle,U16465,NA,NA
S17163XM1,extra_muscle,U17163,NA,NA
S17162XM1,extra_muscle,U17162,NA,NA
S16261XM1,extra_muscle,U16261,NA,NA
S16262XM1,extra_muscle,U16262,NA,NA
S16263XM1,extra_muscle,U16263,NA,NA
S16466XM1,extra_muscle,U16466,NA,NA
S16467XM1,extra_muscle,U16467,NA,NA
S16468XM1,extra_muscle,U16468,NA,NA
S16469XM1,extra_muscle,U16469,NA,NA
S16470XM1,extra_muscle,U16470,NA,NA
S16437XM1,extra_muscle,U16437,NA,NA
S16440XM1,extra_muscle,U16440,NA,NA
S16438XM1,extra_muscle,U16438,NA,NA
S16436XM1,extra_muscle,U16436,NA,NA
S16435XM1,extra_muscle,U16435,NA,NA
S16439XM1,extra_muscle,U16439,NA,NA
S16433XM1,extra_muscle,U16433,NA,NA
S16264XM1,extra_muscle,U16264,NA,NA
S16265XM1,extra_muscle,U16265,NA,NA
S16268XM1,extra_muscle,U16268,NA,NA
S16269XM1,extra_muscle,U16269,NA,NA
S16266XM1,extra_muscle,U16266,NA,NA
S16270XM1,extra_muscle,U16270,NA,NA
S16267XM1,extra_muscle,U16267,NA,NA
S17382XM1,extra_muscle,U17382,NA,NA
S17381XM1,extra_muscle,U17381,NA,NA
S17383XM1,extra_muscle,U17383,NA,NA
S17384XM1,extra_muscle,U17384,NA,NA
S17385XM1,extra_muscle,U17385,NA,NA
S17386XM1,extra_muscle,U17386,NA,NA
S17388XM1,extra_muscle,U17388,NA,NA
S17389XM1,extra_muscle,U17389,NA,NA
S17387XM1,extra_muscle,U17387,NA,NA
S17390XM1,extra_muscle,U17390,NA,NA
S17711XM1,extra_muscle,U17711,NA,NA
S17715XM1,extra_muscle,U17715,NA,NA
S17717XM1,extra_muscle,U17717,NA,NA
S17719XM1,extra_muscle,U17719,NA,NA
S17713XM1,extra_muscle,U17713,NA,NA
S17720XM1,extra_muscle,U17720,NA,NA
S17716XM1,extra_muscle,U17716,NA,NA
S17718XM1,extra_muscle,U17718,NA,NA
S17712XM1,extra_muscle,U17712,NA,NA
S16432XM1,extra_muscle,U16432,NA,NA
S16434XM1,extra_muscle,U16434,NA,NA
S16431XM1,extra_muscle,U16431,NA,NA
S17971XM1,extra_muscle,U17971,NA,NA
S17972XM1,extra_muscle,U17972,NA,NA
S17973XM1,extra_muscle,U17973,NA,NA
S17974XM1,extra_muscle,U17974,NA,NA
S17975XM1,extra_muscle,U17975,NA,NA
S17976XM1,extra_muscle,U17976,NA,NA
S17977XM1,extra_muscle,U17977,NA,NA
S17978XM1,extra_muscle,U17978,NA,NA
S17979XM1,extra_muscle,U17979,NA,NA
S17980XM1,extra_muscle,U17980,NA,NA
S17561XM1,extra_muscle,U17561,NA,NA
S17562XM1,extra_muscle,U17562,NA,NA
S17563XM1,extra_muscle,U17563,NA,NA
S17564XM1,extra_muscle,U17564,NA,NA
S17565XM1,extra_muscle,U17565,NA,NA
S17566XM1,extra_muscle,U17566,NA,NA
S17568XM1,extra_muscle,U17568,NA,NA
S17567XM1,extra_muscle,U17567,NA,NA
S17569XM1,extra_muscle,U17569,NA,NA
S16065XM1,extra_muscle,U16065,NA,NA
S16069XM1,extra_muscle,U16069,NA,NA
S16064XM1,extra_muscle,U16064,NA,NA
S16068XM1,extra_muscle,U16068,NA,NA
S16062XM1,extra_muscle,U16062,NA,NA
S16070XM1,extra_muscle,U16070,NA,NA
S16066XM1,extra_muscle,U16066,NA,NA
S16063XM1,extra_muscle,U16063,NA,NA
S16067XM1,extra_muscle,U16067,NA,NA
S16061XM1,extra_muscle,U16061,NA,NA
S17714XM1,extra_muscle,U17714,NA,NA
S17116XM1,extra_muscle,U17116,NA,NA
S17115XM1,extra_muscle,U17115,NA,NA
S17119XM1,extra_muscle,U17119,NA,NA
S17117XM1,extra_muscle,U17117,NA,NA
S17111XM1,extra_muscle,U17111,NA,NA
S17113XM1,extra_muscle,U17113,NA,NA
S17114XM1,extra_muscle,U17114,NA,NA
S17120XM1,extra_muscle,U17120,NA,NA
S17118XM1,extra_muscle,U17118,NA,NA
S17112XM1,extra_muscle,U17112,NA,NA
S17570XM1,extra_muscle,U17570,NA,NA
S17631XM1,extra_muscle,U17631,NA,NA
S17632XM1,extra_muscle,U17632,NA,NA
S17633XM1,extra_muscle,U17633,touched bench,NA
S17634XM1,extra_muscle,U17634,NA,NA
S17635XM1,extra_muscle,U17635,NA,NA
S17636XM1,extra_muscle,U17636,NA,NA
S17637XM1,extra_muscle,U17637,NA,NA
S17638XM1,extra_muscle,U17638,NA,NA
S17639XM1,extra_muscle,U17639,NA,NA
S17640XM1,extra_muscle,U17640,NA,NA
S17317XM1,extra_muscle,U17317,NA,NA
S17315XM1,extra_muscle,U17315,NA,NA
S17316XM1,extra_muscle,U17316,NA,NA
S17319XM1,extra_muscle,U17319,NA,NA
S17318XM1,extra_muscle,U17318,NA,NA
S17311XM1,extra_muscle,U17311,NA,NA
S17312XM1,extra_muscle,U17312,NA,NA
S17313XM1,extra_muscle,U17313,NA,NA
S17320XM1,extra_muscle,U17320,NA,NA
S17314XM1,extra_muscle,U17314,NA,NA
S16117XM1,extra_muscle,U16117,NA,NA
S16114XM1,extra_muscle,U16114,NA,NA
S16115XM1,extra_muscle,U16115,NA,NA
S16116XM1,extra_muscle,U16116,NA,NA
S16118XM1,extra_muscle,U16118,NA,NA
S16112XM1,extra_muscle,U16112,NA,NA
S16113XM1,extra_muscle,U16113,NA,NA
S16111XM1,extra_muscle,U16111,NA,NA
S16602XM1,extra_muscle,U16602,NA,NA
S16610XM1,extra_muscle,U16610,NA,NA
S16608XM1,extra_muscle,U16608,NA,NA
S16601XM1,extra_muscle,U16601,NA,NA
S16605XM1,extra_muscle,U16605,NA,NA
S16604XM1,extra_muscle,U16604,NA,NA
S16606XM1,extra_muscle,U16606,NA,NA
S16603XM1,extra_muscle,U16603,NA,NA
S16609XM1,extra_muscle,U16609,NA,NA
S16607XM1,extra_muscle,U16607,NA,NA
S16981XM1,extra_muscle,U16981,NA,NA
S16982XM1,extra_muscle,U16982,NA,NA
S16983XM1,extra_muscle,U16983,NA,NA
S16984XM1,extra_muscle,U16984,NA,NA
S16989XM1,extra_muscle,U16989,NA,NA
S16987XM1,extra_muscle,U16987,NA,NA
S16986XM1,extra_muscle,U16986,NA,NA
S16990XM1,extra_muscle,U16990,NA,NA
S16988XM1,extra_muscle,U16988,NA,NA
S16985XM1,extra_muscle,U16985,NA,NA
S16231XM1,extra_muscle,U16231,NA,NA
S16232XM1,extra_muscle,U16232,NA,NA
S16234XM1,extra_muscle,U16234,NA,NA
S16233XM1,extra_muscle,U16233,NA,NA
S16235XM1,extra_muscle,U16235,NA,NA
S16236XM1,extra_muscle,U16236,NA,NA
S16240XM1,extra_muscle,U16240,NA,NA
S16238XM1,extra_muscle,U16238,NA,NA
S16239XM1,extra_muscle,U16239,NA,NA
S16237XM1,extra_muscle,U16237,NA,NA
S16529XM1,extra_muscle,U16529,NA,NA
S16525XM1,extra_muscle,U16525,NA,NA
S16528XM1,extra_muscle,U16528,NA,NA
S16527XM1,extra_muscle,U16527,NA,NA
S16526XM1,extra_muscle,U16526,NA,NA
S16523XM1,extra_muscle,U16523,NA,NA
S16522XM1,extra_muscle,U16522,NA,NA
S16524XM1,extra_muscle,U16524,NA,NA
S16530XM1,extra_muscle,U16530,NA,NA
S16521XM1,extra_muscle,U16521,NA,NA
S16491XM1,extra_muscle,U16491,NA,NA
S16500XM1,extra_muscle,U16500,NA,NA
S16498XM1,extra_muscle,U16498,NA,NA
S16499XM1,extra_muscle,U16499,NA,NA
S16496XM1,extra_muscle,U16496,NA,NA
S5450XM1,extra_muscle,U5450,NA,NA
S5451XM1,extra_muscle,U5451,NA,NA
S5452XM1,extra_muscle,U5452,NA,NA
S5453XM1,extra_muscle,U5453,NA,NA
S5454XM1,extra_muscle,U5454,NA,NA
S5455XM1,extra_muscle,U5455,NA,NA
S5456XM1,extra_muscle,U5456,NA,NA
S5457XM1,extra_muscle,U5457,NA,NA
S5458XM1,extra_muscle,U5458,NA,NA
S5459XM1,extra_muscle,U5459,NA,NA
S5460XM1,extra_muscle,U5460,NA,NA
S5461XM1,extra_muscle,U5461,NA,NA
S16495XM1,extra_muscle,U16495,NA,NA
S16497XM1,extra_muscle,U16497,NA,NA
S16493XM1,extra_muscle,U16493,NA,NA
S16492XM1,extra_muscle,U16492,NA,NA
S16494XM1,extra_muscle,U16494,NA,NA
S16242XM1,extra_muscle,U16242,NA,NA
S16246XM1,extra_muscle,U16246,NA,NA
S16248XM1,extra_muscle,U16248,NA,NA
S16249XM1,extra_muscle,U16249,NA,NA
S16241XM1,extra_muscle,U16241,NA,NA
S16244XM1,extra_muscle,U16244,NA,NA
S16243XM1,extra_muscle,U16243,NA,NA
S16247XM1,extra_muscle,U16247,NA,NA
S16245XM1,extra_muscle,U16245,NA,NA
S16102XM1,extra_muscle,U16102,NA,NA
S16107XM1,extra_muscle,U16107,NA,NA
S16106XM1,extra_muscle,U16106,NA,NA
S16105XM1,extra_muscle,U16105,NA,NA
S16101XM1,extra_muscle,U16101,NA,NA
S16103XM1,extra_muscle,U16103,NA,NA
S16104XM1,extra_muscle,U16104,NA,NA
S16363XM1,extra_muscle,U16363,NA,NA
S16362XM1,extra_muscle,U16362,NA,NA
S16364XM1,extra_muscle,U16364,NA,NA
S16361XM1,extra_muscle,U16361,NA,NA
S17391XM1,extra_muscle,U17391,NA,NA
S16391XM1,extra_muscle,U16391,NA,NA
S17011XM1,extra_muscle,U17011,NA,NA
S16811XM1,extra_muscle,U16811,NA,NA
S16815XM1,extra_muscle,U16815,NA,NA
S16818XM1,extra_muscle,U16818,NA,NA
S16816XM1,extra_muscle,U16816,NA,NA
S16820XM1,extra_muscle,U16820,NA,NA
S16819XM1,extra_muscle,U16819,NA,NA
S16813XM1,extra_muscle,U16813,NA,NA
S16812XM1,extra_muscle,U16812,NA,NA
S16817XM1,extra_muscle,U16817,NA,NA
S16814XM1,extra_muscle,U16814,NA,NA
S17138XM1,extra_muscle,U17138,NA,NA
S17131XM1,extra_muscle,U17131,NA,NA
S17133XM1,extra_muscle,U17133,NA,NA
S17135XM1,extra_muscle,U17135,NA,NA
S17136XM1,extra_muscle,U17136,NA,NA
S17139XM1,extra_muscle,U17139,NA,NA
S17140XM1,extra_muscle,U17140,NA,NA
S17137XM1,extra_muscle,U17137,NA,NA
S17134XM1,extra_muscle,U17134,NA,NA
S17132XM1,extra_muscle,U17132,NA,NA
S17227XM1,extra_muscle,U17227,NA,NA
S17222XM1,extra_muscle,U17222,NA,NA
S17221XM1,extra_muscle,U17221,NA,NA
S17223XM1,extra_muscle,U17223,NA,NA
S17224XM1,extra_muscle,U17224,NA,NA
S17230XM1,extra_muscle,U17230,NA,NA
S17225XM1,extra_muscle,U17225,NA,NA
S17226XM1,extra_muscle,U17226,NA,NA
S17228XM1,extra_muscle,U17228,NA,NA
S16407XM1,extra_muscle,U16407,NA,NA
S16410XM1,extra_muscle,U16410,NA,NA
S16403XM1,extra_muscle,U16403,NA,NA
S16402XM1,extra_muscle,U16402,NA,NA
S16409XM1,extra_muscle,U16409,fish fell on floor,NA
S16404XM1,extra_muscle,U16404,NA,NA
S16401XM1,extra_muscle,U16401,NA,NA
S16405XM1,extra_muscle,U16405,NA,NA
S16408XM1,extra_muscle,U16408,NA,NA
S16406XM1,extra_muscle,U16406,NA,NA
S17610XM1,extra_muscle,U17610,NA,NA
S17608XM1,extra_muscle,U17608,NA,NA
S17604XM1,extra_muscle,U17604,NA,NA
S17609XM1,extra_muscle,U17609,NA,NA
S17605XM1,extra_muscle,U17605,NA,NA
S17603XM1,extra_muscle,U17603,NA,NA
S17606XM1,extra_muscle,U17606,NA,NA
S17229XM1,extra_muscle,U17229,NA,NA
S16880XM1,extra_muscle,U16880,NA,NA
S16876XM1,extra_muscle,U16876,NA,NA
S16877XM1,extra_muscle,U16877,NA,NA
S16879XM1,extra_muscle,U16879,NA,NA
S16875XM1,extra_muscle,U16875,NA,NA
S16874XM1,extra_muscle,U16874,NA,NA
S16878XM1,extra_muscle,U16878,NA,NA
S16872XM1,extra_muscle,U16872,NA,NA
S16873XM1,extra_muscle,U16873,NA,NA
S16871XM1,extra_muscle,U16871,NA,NA
S17560XM1,extra_muscle,U17560,NA,NA
S17552XM1,extra_muscle,U17552,NA,NA
S17551XM1,extra_muscle,U17551,NA,NA
S17553XM1,extra_muscle,U17553,NA,NA
S17556XM1,extra_muscle,U17556,NA,NA
S17554XM1,extra_muscle,U17554,NA,NA
S17601XM1,extra_muscle,U17601,NA,NA
S17607XM1,extra_muscle,U17607,NA,NA
S17602XM1,extra_muscle,U17602,NA,NA
S16748XM1,extra_muscle,U16748,NA,NA
S16750XM1,extra_muscle,U16750,NA,NA
S16742XM1,extra_muscle,U16742,NA,NA
S16745XM1,extra_muscle,U16745,NA,NA
S16741XM1,extra_muscle,U16741,NA,NA
S16744XM1,extra_muscle,U16744,NA,NA
S16743XM1,extra_muscle,U16743,NA,NA
S16747XM1,extra_muscle,U16747,NA,NA
S16749XM1,extra_muscle,U16749,NA,NA
S16746XM1,extra_muscle,U16746,NA,NA
S16287XM1,extra_muscle,U16287,NA,NA
S16286XM1,extra_muscle,U16286,NA,NA
S16285XM1,extra_muscle,U16285,NA,NA
S16288XM1,extra_muscle,U16288,NA,NA
S16290XM1,extra_muscle,U16290,NA,NA
S16281XM1,extra_muscle,U16281,NA,NA
S16284XM1,extra_muscle,U16284,NA,NA
S16282XM1,extra_muscle,U16282,NA,NA
S16283XM1,extra_muscle,U16283,NA,NA
S16289XM1,extra_muscle,U16289,NA,NA
S16615XM1,extra_muscle,U16615,NA,NA
S16620XM1,extra_muscle,U16620,NA,NA
S16614XM1,extra_muscle,U16614,NA,NA
S16613XM1,extra_muscle,U16613,NA,NA
S16616XM1,extra_muscle,U16616,NA,NA
S16618XM1,extra_muscle,U16618,NA,NA
S16612XM1,extra_muscle,U16612,NA,NA
S16617XM1,extra_muscle,U16617,NA,NA
S16611XM1,extra_muscle,U16611,NA,NA
S16619XM1,extra_muscle,U16619,NA,NA
S16059XM1,extra_muscle,U16059,NA,NA
S16057XM1,extra_muscle,U16057,NA,NA
S16058XM1,extra_muscle,U16058,NA,NA
S16052XM1,extra_muscle,U16052,NA,NA
S16060XM1,extra_muscle,U16060,NA,NA
S16055XM1,extra_muscle,U16055,NA,NA
S16056XM1,extra_muscle,U16056,NA,NA
S16053XM1,extra_muscle,U16053,NA,NA
S16054XM1,extra_muscle,U16054,NA,NA
S16051XM1,extra_muscle,U16051,NA,NA
S16205XM1,extra_muscle,U16205,NA,NA
S16201XM1,extra_muscle,U16201,NA,NA
S16209XM1,extra_muscle,U16209,NA,NA
S16203XM1,extra_muscle,U16203,NA,NA
S17558XM1,extra_muscle,U17558,NA,NA
S17557XM1,extra_muscle,U17557,NA,NA
S17555XM1,extra_muscle,U17555,NA,NA
S17559XM1,extra_muscle,U17559,NA,NA
S17288XM1,extra_muscle,U17288,NA,NA
S17285XM1,extra_muscle,U17285,NA,NA
S17281XM1,extra_muscle,U17281,NA,NA
S17287XM1,extra_muscle,U17287,NA,NA
S17283XM1,extra_muscle,U17283,NA,NA
S17290XM1,extra_muscle,U17290,NA,NA
S17289XM1,extra_muscle,U17289,NA,NA
S17286XM1,extra_muscle,U17286,NA,NA
S17282XM1,extra_muscle,U17282,NA,NA
S17284XM1,extra_muscle,U17284,NA,NA
S17682XM1,extra_muscle,U17682,NA,NA
S17686XM1,extra_muscle,U17686,NA,NA
S17685XM1,extra_muscle,U17685,NA,NA
S17688XM1,extra_muscle,U17688,NA,NA
S17681XM1,extra_muscle,U17681,NA,NA
S17687XM1,extra_muscle,U17687,NA,NA
S17689XM1,extra_muscle,U17689,NA,NA
S17684XM1,extra_muscle,U17684,NA,NA
S17683XM1,extra_muscle,U17683,NA,NA
S17690XM1,extra_muscle,U17690,NA,NA
S16204XM1,extra_muscle,U16204,NA,NA
S16202XM1,extra_muscle,U16202,NA,NA
S16206XM1,extra_muscle,U16206,NA,NA
S16207XM1,extra_muscle,U16207,NA,NA
S16210XM1,extra_muscle,U16210,NA,NA
S16208XM1,extra_muscle,U16208,NA,NA
S17504XM1,extra_muscle,U17504,NA,NA
S17509XM1,extra_muscle,U17509,NA,NA
S17502XM1,extra_muscle,U17502,NA,NA
S17507XM1,extra_muscle,U17507,NA,NA
S17508XM1,extra_muscle,U17508,NA,NA
S17505XM1,extra_muscle,U17505,NA,NA
S17510XM1,extra_muscle,U17510,NA,NA
S17506XM1,extra_muscle,U17506,NA,NA
S17501XM1,extra_muscle,U17501,NA,NA
S17503XM1,extra_muscle,U17503,NA,NA
S17102XM1,extra_muscle,U17102,NA,NA
S17107XM1,extra_muscle,U17107,NA,NA
S17259XM1,extra_muscle,U17259,NA,NA
S17260XM1,extra_muscle,U17260,NA,NA
S17258XM1,extra_muscle,U17258,NA,NA
S17256XM1,extra_muscle,U17256,NA,NA
S17253XM1,extra_muscle,U17253,NA,NA
S17257XM1,extra_muscle,U17257,NA,NA
S17252XM1,extra_muscle,U17252,NA,NA
S17255XM1,extra_muscle,U17255,NA,NA
S17251XM1,extra_muscle,U17251,NA,NA
S16675XM1,extra_muscle,U16675,NA,NA
S16677XM1,extra_muscle,U16677,NA,NA
S16673XM1,extra_muscle,U16673,NA,NA
S16671XM1,extra_muscle,U16671,NA,NA
S16679XM1,extra_muscle,U16679,NA,NA
S16680XM1,extra_muscle,U16680,NA,NA
S16674XM1,extra_muscle,U16674,NA,NA
S16676XM1,extra_muscle,U16676,NA,NA
S16678XM1,extra_muscle,U16678,NA,NA
S16672XM1,extra_muscle,U16672,NA,NA
S17254XM1,extra_muscle,U17254,NA,NA
S17103XM1,extra_muscle,U17103,NA,NA
S17101XM1,extra_muscle,U17101,NA,NA
S17106XM1,extra_muscle,U17106,NA,NA
S17104XM1,extra_muscle,U17104,NA,NA
S17105XM1,extra_muscle,U17105,NA,NA
S17109XM1,extra_muscle,U17109,NA,NA
S17110XM1,extra_muscle,U17110,NA,NA
S17108XM1,extra_muscle,U17108,NA,NA
S16415XM1,extra_muscle,U16415,NA,NA
S16418XM1,extra_muscle,U16418,NA,NA
S16414XM1,extra_muscle,U16414,NA,NA
S16412XM1,extra_muscle,U16412,NA,NA
S16413XM1,extra_muscle,U16413,NA,NA
S16411XM1,extra_muscle,U16411,NA,NA
S16417XM1,extra_muscle,U16417,NA,NA
S16419XM1,extra_muscle,U16419,NA,NA
S16416XM1,extra_muscle,U16416,NA,NA
S16420XM1,extra_muscle,U16420,NA,NA
S17380XM1,extra_muscle,U17380,NA,NA
S17375XM1,extra_muscle,U17375,NA,NA
S17376XM1,extra_muscle,U17376,NA,NA
S17377XM1,extra_muscle,U17377,NA,NA
